timestamp_sec,q1,q2,q3,q4,q5,q6
1.0800,0.36384,1.13562,-1.01809,-0.44749,-1.61068,1.52784
1.1000,0.37358,1.16601,-1.04533,-0.39243,-1.61068,1.52784
1.1200,0.38326,1.19622,-1.07241,-0.33770,-1.61068,1.52784
1.1400,0.39287,1.22622,-1.09930,-0.28335,-1.61068,1.52784
1.1600,0.40240,1.25597,-1.12598,-0.22944,-1.61068,1.52784
1.1800,0.41185,1.28546,-1.15241,-0.17602,-1.61068,1.52784
1.2000,0.42120,1.31465,-1.17858,-0.12314,-1.61068,1.52784
1.2200,0.43044,1.34350,-1.20445,-0.07086,-1.61068,1.52784
1.2400,0.43958,1.37200,-1.23000,-0.01922,-1.61068,1.52784
1.2600,0.44858,1.40012,-1.25521,0.03172,-1.61068,1.52784
1.2800,0.45746,1.42782,-1.28004,0.08191,-1.61068,1.52784
1.3000,0.46620,1.45509,-1.30448,0.13131,-1.61068,1.52784
1.3200,0.47478,1.48188,-1.32851,0.17986,-1.61068,1.52784
1.3400,0.48321,1.50819,-1.35209,0.22752,-1.61068,1.52784
1.3600,0.49147,1.53397,-1.37520,0.27423,-1.61068,1.52784
1.3800,0.49956,1.55921,-1.39783,0.31996,-1.61068,1.52784
1.4000,0.50746,1.58388,-1.41995,0.36465,-1.61068,1.52784
1.4200,0.51517,1.60796,-1.44153,0.40827,-1.61068,1.52784
1.4400,0.52269,1.63141,-1.46256,0.45078,-1.61068,1.52784
1.4600,0.53000,1.65423,-1.48302,0.49212,-1.61068,1.52784
1.4800,0.53710,1.67638,-1.50288,0.53225,-1.61068,1.52784
1.5000,0.54397,1.69785,-1.52212,0.57115,-1.61068,1.52784
1.5200,0.55063,1.71862,-1.54074,0.60876,-1.61068,1.52784
1.5400,0.55705,1.73865,-1.55870,0.64506,-1.61068,1.52784
1.5600,0.56323,1.75794,-1.57599,0.68001,-1.61068,1.52784
1.5800,0.56916,1.77646,-1.59260,0.71357,-1.61068,1.52784
1.6000,0.57484,1.79420,-1.60850,0.74571,-1.61068,1.52784
1.6200,0.58027,1.81114,-1.62368,0.77639,-1.61068,1.52784
1.6400,0.58543,1.82726,-1.63813,0.80560,-1.61068,1.52784
1.6600,0.59033,1.84254,-1.65184,0.83329,-1.61068,1.52784
1.6800,0.59496,1.85697,-1.66478,0.85944,-1.61068,1.52784
1.7000,0.59930,1.87055,-1.67694,0.88403,-1.61068,1.52784
1.7200,0.60337,1.88324,-1.68833,0.90703,-1.61068,1.52784
1.7400,0.60715,1.89505,-1.69891,0.92842,-1.61068,1.52784
1.7600,0.61065,1.90595,-1.70868,0.94818,-1.61068,1.52784
1.7800,0.61385,1.91594,-1.71764,0.96628,-1.61068,1.52784
1.8000,0.61676,1.92502,-1.72578,0.98272,-1.61068,1.52784
1.8200,0.61936,1.93316,-1.73307,0.99747,-1.61068,1.52784
1.8400,0.62167,1.94036,-1.73953,1.01051,-1.61068,1.52784
1.8600,0.62367,1.94661,-1.74514,1.02185,-1.61068,1.52784
1.8800,0.62537,1.95192,-1.74989,1.03146,-1.61068,1.52784
1.9000,0.62677,1.95626,-1.75379,1.03933,-1.61068,1.52784
1.9200,0.62785,1.95965,-1.75682,1.04547,-1.61068,1.52784
1.9400,0.62863,1.96207,-1.75899,1.04985,-1.61068,1.52784
1.9600,0.62909,1.96352,-1.76030,1.05248,-1.61068,1.52784
1.9800,0.62925,1.96401,-1.76073,1.05336,-1.61068,1.52784
2.0000,0.62925,1.96406,-1.76044,1.05302,-1.61068,1.52784
2.0200,0.62925,1.96422,-1.75957,1.05199,-1.61068,1.52784
2.0400,0.62926,1.96449,-1.75813,1.05028,-1.61068,1.52784
2.0600,0.62927,1.96487,-1.75612,1.04789,-1.61068,1.52784
2.0800,0.62928,1.96535,-1.75355,1.04484,-1.61068,1.52784
2.1000,0.62929,1.96594,-1.75043,1.04113,-1.61068,1.52784
2.1200,0.62930,1.96662,-1.74677,1.03678,-1.61068,1.52784
2.1400,0.62932,1.96741,-1.74258,1.03182,-1.61068,1.52784
2.1600,0.62934,1.96829,-1.73789,1.02625,-1.61068,1.52784
2.1800,0.62936,1.96926,-1.73271,1.02009,-1.61068,1.52784
2.2000,0.62938,1.97031,-1.72706,1.01339,-1.61068,1.52784
2.2200,0.62940,1.97146,-1.72097,1.00615,-1.61068,1.52784
2.2400,0.62943,1.97268,-1.71445,0.99841,-1.61068,1.52784
2.2600,0.62945,1.97397,-1.70754,0.99020,-1.61068,1.52784
2.2800,0.62948,1.97534,-1.70026,0.98156,-1.61068,1.52784
2.3000,0.62951,1.97676,-1.69263,0.97251,-1.61068,1.52784
2.3200,0.62954,1.97825,-1.68470,0.96309,-1.61068,1.52784
2.3400,0.62957,1.97979,-1.67649,0.95334,-1.61068,1.52784
2.3600,0.62960,1.98137,-1.66803,0.94330,-1.61068,1.52784
2.3800,0.62964,1.98300,-1.65936,0.93300,-1.61068,1.52784
2.4000,0.62967,1.98466,-1.65051,0.92249,-1.61068,1.52784
2.4200,0.62970,1.98634,-1.64152,0.91181,-1.61068,1.52784
2.4400,0.62974,1.98805,-1.63241,0.90100,-1.61068,1.52784
2.4600,0.62977,1.98976,-1.62324,0.89011,-1.61068,1.52784
2.4800,0.62981,1.99149,-1.61403,0.87917,-1.61068,1.52784
2.5000,0.62985,1.99322,-1.60481,0.86824,-1.61068,1.52784
2.5200,0.62988,1.99493,-1.59564,0.85734,-1.61068,1.52784
2.5400,0.62992,1.99664,-1.58654,0.84653,-1.61068,1.52784
2.5600,0.62995,1.99832,-1.57754,0.83585,-1.61068,1.52784
2.5800,0.62998,1.99998,-1.56869,0.82535,-1.61068,1.52784
2.6000,0.63002,2.00161,-1.56002,0.81505,-1.61068,1.52784
2.6200,0.63005,2.00319,-1.55156,0.80501,-1.61068,1.52784
2.6400,0.63008,2.00473,-1.54335,0.79526,-1.61068,1.52784
2.6600,0.63011,2.00622,-1.53542,0.78584,-1.61068,1.52784
2.6800,0.63014,2.00764,-1.52779,0.77679,-1.61068,1.52784
2.7000,0.63017,2.00901,-1.52051,0.76814,-1.61068,1.52784
2.7200,0.63019,2.01030,-1.51360,0.75993,-1.61068,1.52784
2.7400,0.63022,2.01152,-1.50708,0.75219,-1.61068,1.52784
2.7600,0.63024,2.01267,-1.50099,0.74496,-1.61068,1.52784
2.7800,0.63026,2.01372,-1.49534,0.73825,-1.61068,1.52784
2.8000,0.63028,2.01470,-1.49016,0.73210,-1.61068,1.52784
2.8200,0.63030,2.01557,-1.48547,0.72653,-1.61068,1.52784
2.8400,0.63032,2.01636,-1.48128,0.72156,-1.61068,1.52784
2.8600,0.63033,2.01704,-1.47762,0.71722,-1.61068,1.52784
2.8800,0.63034,2.01763,-1.47450,0.71351,-1.61068,1.52784
2.9000,0.63035,2.01811,-1.47193,0.71046,-1.61068,1.52784
2.9200,0.63036,2.01849,-1.46992,0.70807,-1.61068,1.52784
2.9400,0.63037,2.01876,-1.46848,0.70636,-1.61068,1.52784
2.9600,0.63037,2.01892,-1.46761,0.70533,-1.61068,1.52784
2.9800,0.63037,2.01897,-1.46732,0.70498,-1.61068,1.52784
3.0000,0.63037,2.01897,-1.46732,0.70498,-1.61068,1.52166
3.0200,0.63037,2.01897,-1.46732,0.70498,-1.61068,1.50323
3.0400,0.63037,2.01897,-1.46732,0.70498,-1.61068,1.47285
3.0600,0.63037,2.01897,-1.46732,0.70498,-1.61068,1.43105
3.0800,0.63037,2.01897,-1.46732,0.70498,-1.61068,1.37854
3.1000,0.63037,2.01897,-1.46732,0.70498,-1.61068,1.31623
3.1200,0.63037,2.01897,-1.46732,0.70498,-1.61068,1.24517
3.1400,0.63037,2.01897,-1.46732,0.70498,-1.61068,1.16659
3.1600,0.63037,2.01897,-1.46732,0.70498,-1.61068,1.08183
3.1800,0.63037,2.01897,-1.46732,0.70498,-1.61068,0.99234
3.2000,0.63037,2.01897,-1.46732,0.70498,-1.61068,0.89965
3.2200,0.63037,2.01897,-1.46732,0.70498,-1.61068,0.80534
3.2400,0.63037,2.01897,-1.46732,0.70498,-1.61068,0.71103
3.2600,0.63037,2.01897,-1.46732,0.70498,-1.61068,0.61834
3.2800,0.63037,2.01897,-1.46732,0.70498,-1.61068,0.52885
3.3000,0.63037,2.01897,-1.46732,0.70498,-1.61068,0.44409
3.3200,0.63037,2.01897,-1.46732,0.70498,-1.61068,0.36551
3.3400,0.63037,2.01897,-1.46732,0.70498,-1.61068,0.29445
3.3600,0.63037,2.01897,-1.46732,0.70498,-1.61068,0.23214
3.3800,0.63037,2.01897,-1.46732,0.70498,-1.61068,0.17963
3.4000,0.63037,2.01897,-1.46732,0.70498,-1.61068,0.13783
3.4200,0.63037,2.01897,-1.46732,0.70498,-1.61068,0.10745
3.4400,0.63037,2.01897,-1.46732,0.70498,-1.61068,0.08902
3.4600,0.63037,2.01897,-1.46732,0.70498,-1.61068,0.08283
3.4800,0.63037,2.01887,-1.46788,0.70565,-1.61068,0.08283
3.5000,0.63036,2.01856,-1.46955,0.70763,-1.61068,0.08283
3.5200,0.63035,2.01804,-1.47232,0.71092,-1.61068,0.08283
3.5400,0.63034,2.01732,-1.47617,0.71549,-1.61068,0.08283
3.5600,0.63032,2.01640,-1.48107,0.72130,-1.61068,0.08283
3.5800,0.63030,2.01529,-1.48698,0.72832,-1.61068,0.08283
3.6000,0.63027,2.01400,-1.49385,0.73649,-1.61068,0.08283
3.6200,0.63024,2.01254,-1.50164,0.74574,-1.61068,0.08283
3.6400,0.63021,2.01092,-1.51029,0.75600,-1.61068,0.08283
3.6600,0.63017,2.00916,-1.51973,0.76721,-1.61068,0.08283
3.6800,0.63013,2.00725,-1.52988,0.77926,-1.61068,0.08283
3.7000,0.63009,2.00523,-1.54067,0.79208,-1.61068,0.08283
3.7200,0.63005,2.00311,-1.55203,0.80556,-1.61068,0.08283
3.7400,0.63000,2.00089,-1.56385,0.81960,-1.61068,0.08283
3.7600,0.62996,1.99860,-1.57606,0.83409,-1.61068,0.08283
3.7800,0.62991,1.99626,-1.58855,0.84893,-1.61068,0.08283
3.8000,0.62986,1.99389,-1.60124,0.86399,-1.61068,0.08283
3.8200,0.62981,1.99149,-1.61403,0.87917,-1.61068,0.08283
3.8400,0.62976,1.98909,-1.62681,0.89435,-1.61068,0.08283
3.8600,0.62971,1.98672,-1.63950,0.90942,-1.61068,0.08283
3.8800,0.62966,1.98438,-1.65200,0.92426,-1.61068,0.08283
3.9000,0.62962,1.98209,-1.66420,0.93875,-1.61068,0.08283
3.9200,0.62957,1.97988,-1.67603,0.95279,-1.61068,0.08283
3.9400,0.62953,1.97775,-1.68738,0.96627,-1.61068,0.08283
3.9600,0.62949,1.97573,-1.69817,0.97908,-1.61068,0.08283
3.9800,0.62945,1.97382,-1.70833,0.99114,-1.61068,0.08283
4.0000,0.62941,1.97206,-1.71776,1.00234,-1.61068,0.08283
4.0200,0.62938,1.97044,-1.72641,1.01261,-1.61068,0.08283
4.0400,0.62935,1.96898,-1.73420,1.02186,-1.61068,0.08283
4.0600,0.62932,1.96769,-1.74108,1.03002,-1.61068,0.08283
4.0800,0.62930,1.96658,-1.74699,1.03704,-1.61068,0.08283
4.1000,0.62928,1.96566,-1.75188,1.04286,-1.61068,0.08283
4.1200,0.62927,1.96494,-1.75573,1.04743,-1.61068,0.08283
4.1400,0.62926,1.96442,-1.75850,1.05071,-1.61068,0.08283
4.1600,0.62925,1.96411,-1.76017,1.05270,-1.61068,0.08283
4.1800,0.62925,1.96401,-1.76073,1.05336,-1.61068,0.08283
4.2000,0.62893,1.96417,-1.76097,1.05339,-1.61068,0.08283
4.2200,0.62798,1.96465,-1.76167,1.05348,-1.61068,0.08283
4.2400,0.62640,1.96546,-1.76284,1.05362,-1.61068,0.08283
4.2600,0.62419,1.96658,-1.76447,1.05383,-1.61068,0.08283
4.2800,0.62136,1.96802,-1.76657,1.05409,-1.61068,0.08283
4.3000,0.61791,1.96978,-1.76912,1.05441,-1.61068,0.08283
4.3200,0.61385,1.97184,-1.77213,1.05479,-1.61068,0.08283
4.3400,0.60919,1.97422,-1.77558,1.05522,-1.61068,0.08283
4.3600,0.60393,1.97689,-1.77947,1.05570,-1.61068,0.08283
4.3800,0.59809,1.97986,-1.78379,1.05624,-1.61068,0.08283
4.4000,0.59168,1.98312,-1.78853,1.05684,-1.61068,0.08283
4.4200,0.58471,1.98667,-1.79369,1.05748,-1.61068,0.08283
4.4400,0.57720,1.99049,-1.79925,1.05818,-1.61068,0.08283
4.4600,0.56916,1.99458,-1.80520,1.05892,-1.61068,0.08283
4.4800,0.56061,1.99894,-1.81153,1.05971,-1.61068,0.08283
4.5000,0.55156,2.00354,-1.81823,1.06055,-1.61068,0.08283
4.5200,0.54203,2.00839,-1.82528,1.06143,-1.61068,0.08283
4.5400,0.53205,2.01347,-1.83267,1.06236,-1.61068,0.08283
4.5600,0.52163,2.01877,-1.84038,1.06332,-1.61068,0.08283
4.5800,0.51079,2.02429,-1.84840,1.06432,-1.61068,0.08283
4.6000,0.49956,2.03000,-1.85672,1.06536,-1.61068,0.08283
4.6200,0.48795,2.03591,-1.86531,1.06644,-1.61068,0.08283
4.6400,0.47599,2.04199,-1.87415,1.06754,-1.61068,0.08283
4.6600,0.46371,2.04824,-1.88324,1.06868,-1.61068,0.08283
4.6800,0.45113,2.05464,-1.89255,1.06984,-1.61068,0.08283
4.7000,0.43828,2.06118,-1.90207,1.07103,-1.61068,0.08283
4.7200,0.42517,2.06785,-1.91176,1.07225,-1.61068,0.08283
4.7400,0.41185,2.07463,-1.92163,1.07348,-1.61068,0.08283
4.7600,0.39833,2.08152,-1.93164,1.07473,-1.61068,0.08283
4.7800,0.38463,2.08848,-1.94177,1.07600,-1.61068,0.08283
4.8000,0.37080,2.09552,-1.95201,1.07728,-1.61068,0.08283
4.8200,0.35686,2.10262,-1.96233,1.07857,-1.61068,0.08283
4.8400,0.34283,2.10976,-1.97271,1.07987,-1.61068,0.08283
4.8600,0.32874,2.11693,-1.98314,1.08117,-1.61068,0.08283
4.8800,0.31462,2.12411,-1.99358,1.08248,-1.61068,0.08283
4.9000,0.30051,2.13129,-2.00403,1.08378,-1.61068,0.08283
4.9200,0.28642,2.13846,-2.01445,1.08509,-1.61068,0.08283
4.9400,0.27239,2.14560,-2.02484,1.08639,-1.61068,0.08283
4.9600,0.25845,2.15270,-2.03516,1.08768,-1.61068,0.08283
4.9800,0.24461,2.15973,-2.04540,1.08896,-1.61068,0.08283
5.0000,0.23092,2.16670,-2.05553,1.09022,-1.61068,0.08283
5.0200,0.21740,2.17358,-2.06554,1.09147,-1.61068,0.08283
5.0400,0.20407,2.18036,-2.07540,1.09271,-1.61068,0.08283
5.0600,0.19097,2.18703,-2.08510,1.09392,-1.61068,0.08283
5.0800,0.17811,2.19357,-2.09461,1.09511,-1.61068,0.08283
5.1000,0.16553,2.19998,-2.10392,1.09627,-1.61068,0.08283
5.1200,0.15325,2.20622,-2.11301,1.09741,-1.61068,0.08283
5.1400,0.14130,2.21231,-2.12186,1.09852,-1.61068,0.08283
5.1600,0.12969,2.21821,-2.13045,1.09959,-1.61068,0.08283
5.1800,0.11846,2.22393,-2.13876,1.10063,-1.61068,0.08283
5.2000,0.10762,2.22945,-2.14678,1.10163,-1.61068,0.08283
5.2200,0.09720,2.23475,-2.15450,1.10260,-1.61068,0.08283
5.2400,0.08722,2.23983,-2.16189,1.10352,-1.61068,0.08283
5.2600,0.07769,2.24468,-2.16894,1.10440,-1.61068,0.08283
5.2800,0.06864,2.24928,-2.17563,1.10524,-1.61068,0.08283
5.3000,0.06009,2.25363,-2.18196,1.10603,-1.61068,0.08283
5.3200,0.05205,2.25773,-2.18791,1.10678,-1.61068,0.08283
5.3400,0.04454,2.26155,-2.19347,1.10747,-1.61068,0.08283
5.3600,0.03757,2.26509,-2.19863,1.10812,-1.61068,0.08283
5.3800,0.03116,2.26836,-2.20337,1.10871,-1.61068,0.08283
5.4000,0.02532,2.27133,-2.20770,1.10925,-1.61068,0.08283
5.4200,0.02006,2.27400,-2.21159,1.10974,-1.61068,0.08283
5.4400,0.01540,2.27637,-2.21504,1.11017,-1.61068,0.08283
5.4600,0.01134,2.27844,-2.21804,1.11054,-1.61068,0.08283
5.4800,0.00789,2.28020,-2.22060,1.11086,-1.61068,0.08283
5.5000,0.00506,2.28164,-2.22269,1.11113,-1.61068,0.08283
5.5200,0.00285,2.28276,-2.22433,1.11133,-1.61068,0.08283
5.5400,0.00127,2.28357,-2.22550,1.11148,-1.61068,0.08283
5.5600,0.00032,2.28405,-2.22620,1.11156,-1.61068,0.08283
5.5800,0.00000,2.28421,-2.22643,1.11159,-1.61068,0.08283
5.6000,0.00000,2.28419,-2.22570,1.11088,-1.61068,0.08283
5.6200,0.00000,2.28414,-2.22351,1.10874,-1.61068,0.08283
5.6400,0.00000,2.28406,-2.21988,1.10519,-1.61068,0.08283
5.6600,0.00000,2.28394,-2.21483,1.10026,-1.61068,0.08283
5.6800,0.00000,2.28379,-2.20840,1.09399,-1.61068,0.08283
5.7000,0.00000,2.28360,-2.20065,1.08642,-1.61068,0.08283
5.7200,0.00000,2.28339,-2.19163,1.07761,-1.61068,0.08283
5.7400,0.00000,2.28315,-2.18141,1.06763,-1.61068,0.08283
5.7600,0.00000,2.28289,-2.17007,1.05656,-1.61068,0.08283
5.7800,0.00000,2.28259,-2.15770,1.04447,-1.61068,0.08283
5.8000,0.00000,2.28228,-2.14438,1.03147,-1.61068,0.08283
5.8200,0.00000,2.28195,-2.13022,1.01764,-1.61068,0.08283
5.8400,0.00000,2.28160,-2.11533,1.00310,-1.61068,0.08283
5.8600,0.00000,2.28123,-2.09982,0.98796,-1.61068,0.08283
5.8800,0.00000,2.28086,-2.08381,0.97232,-1.61068,0.08283
5.9000,0.00000,2.28047,-2.06742,0.95632,-1.61068,0.08283
5.9200,0.00000,2.28008,-2.05078,0.94007,-1.61068,0.08283
5.9400,0.00000,2.27969,-2.03401,0.92369,-1.61068,0.08283
5.9600,0.00000,2.27929,-2.01724,0.90731,-1.61068,0.08283
5.9800,0.00000,2.27890,-2.00059,0.89106,-1.61068,0.08283
6.0000,0.00000,2.27851,-1.98420,0.87506,-1.61068,0.08283
6.0200,0.00000,2.27814,-1.96819,0.85943,-1.61068,0.08283
6.0400,0.00000,2.27777,-1.95268,0.84428,-1.61068,0.08283
6.0600,0.00000,2.27742,-1.93779,0.82974,-1.61068,0.08283
6.0800,0.00000,2.27709,-1.92364,0.81592,-1.61068,0.08283
6.1000,0.00000,2.27678,-1.91032,0.80291,-1.61068,0.08283
6.1200,0.00000,2.27649,-1.89794,0.79083,-1.61068,0.08283
6.1400,0.00000,2.27622,-1.88660,0.77975,-1.61068,0.08283
6.1600,0.00000,2.27598,-1.87638,0.76977,-1.61068,0.08283
6.1800,0.00000,2.27577,-1.86736,0.76096,-1.61068,0.08283
6.2000,0.00000,2.27559,-1.85961,0.75339,-1.61068,0.08283
6.2200,0.00000,2.27543,-1.85319,0.74712,-1.61068,0.08283
6.2400,0.00000,2.27532,-1.84814,0.74219,-1.61068,0.08283
6.2600,0.00000,2.27523,-1.84450,0.73864,-1.61068,0.08283
6.2800,0.00000,2.27518,-1.84231,0.73650,-1.61068,0.08283
6.3000,0.00000,2.27516,-1.84158,0.73579,-1.61068,0.08283
6.3200,0.00000,2.27516,-1.84158,0.73579,-1.61068,0.08902
6.3400,0.00000,2.27516,-1.84158,0.73579,-1.61068,0.10745
6.3600,0.00000,2.27516,-1.84158,0.73579,-1.61068,0.13783
6.3800,0.00000,2.27516,-1.84158,0.73579,-1.61068,0.17963
6.4000,0.00000,2.27516,-1.84158,0.73579,-1.61068,0.23214
6.4200,0.00000,2.27516,-1.84158,0.73579,-1.61068,0.29445
6.4400,0.00000,2.27516,-1.84158,0.73579,-1.61068,0.36551
6.4600,0.00000,2.27516,-1.84158,0.73579,-1.61068,0.44409
6.4800,0.00000,2.27516,-1.84158,0.73579,-1.61068,0.52885
6.5000,0.00000,2.27516,-1.84158,0.73579,-1.61068,0.61834
6.5200,0.00000,2.27516,-1.84158,0.73579,-1.61068,0.71103
6.5400,0.00000,2.27516,-1.84158,0.73579,-1.61068,0.80534
6.5600,0.00000,2.27516,-1.84158,0.73579,-1.61068,0.89965
6.5800,0.00000,2.27516,-1.84158,0.73579,-1.61068,0.99234
6.6000,0.00000,2.27516,-1.84158,0.73579,-1.61068,1.08183
6.6200,0.00000,2.27516,-1.84158,0.73579,-1.61068,1.16659
6.6400,0.00000,2.27516,-1.84158,0.73579,-1.61068,1.24517
6.6600,0.00000,2.27516,-1.84158,0.73579,-1.61068,1.31623
6.6800,0.00000,2.27516,-1.84158,0.73579,-1.61068,1.37854
6.7000,0.00000,2.27516,-1.84158,0.73579,-1.61068,1.43105
6.7200,0.00000,2.27516,-1.84158,0.73579,-1.61068,1.47285
6.7400,0.00000,2.27516,-1.84158,0.73579,-1.61068,1.50323
6.7600,0.00000,2.27516,-1.84158,0.73579,-1.61068,1.52166
6.7800,0.00000,2.27516,-1.84158,0.73579,-1.61068,1.52784
6.8000,0.00000,2.27517,-1.84196,0.73616,-1.61068,1.52784
6.8200,0.00000,2.27520,-1.84310,0.73727,-1.61068,1.52784
6.8400,0.00000,2.27524,-1.84499,0.73912,-1.61068,1.52784
6.8600,0.00000,2.27530,-1.84763,0.74169,-1.61068,1.52784
6.8800,0.00000,2.27538,-1.85100,0.74499,-1.61068,1.52784
6.9000,0.00000,2.27548,-1.85509,0.74898,-1.61068,1.52784
6.9200,0.00000,2.27559,-1.85989,0.75367,-1.61068,1.52784
6.9400,0.00000,2.27572,-1.86538,0.75903,-1.61068,1.52784
6.9600,0.00000,2.27587,-1.87154,0.76504,-1.61068,1.52784
6.9800,0.00000,2.27603,-1.87833,0.77168,-1.61068,1.52784
7.0000,0.00000,2.27620,-1.88574,0.77891,-1.61068,1.52784
7.0200,0.00000,2.27639,-1.89373,0.78672,-1.61068,1.52784
7.0400,0.00000,2.27659,-1.90228,0.79506,-1.61068,1.52784
7.0600,0.00000,2.27680,-1.91135,0.80392,-1.61068,1.52784
7.0800,0.00000,2.27703,-1.92090,0.81325,-1.61068,1.52784
7.1000,0.00000,2.27726,-1.93090,0.82301,-1.61068,1.52784
7.1200,0.00000,2.27751,-1.94130,0.83317,-1.61068,1.52784
7.1400,0.00000,2.27776,-1.95208,0.84369,-1.61068,1.52784
7.1600,0.00000,2.27802,-1.96317,0.85452,-1.61068,1.52784
7.1800,0.00000,2.27829,-1.97454,0.86563,-1.61068,1.52784
7.2000,0.00000,2.27856,-1.98615,0.87696,-1.61068,1.52784
7.2200,0.00000,2.27884,-1.99795,0.88848,-1.61068,1.52784
7.2400,0.00000,2.27912,-2.00989,0.90014,-1.61068,1.52784
7.2600,0.00000,2.27940,-2.02192,0.91189,-1.61068,1.52784
7.2800,0.00000,2.27969,-2.03401,0.92369,-1.61068,1.52784
7.3000,0.00000,2.27997,-2.04609,0.93549,-1.61068,1.52784
7.3200,0.00000,2.28025,-2.05812,0.94724,-1.61068,1.52784
7.3400,0.00000,2.28053,-2.07006,0.95890,-1.61068,1.52784
7.3600,0.00000,2.28081,-2.08186,0.97042,-1.61068,1.52784
7.3800,0.00000,2.28108,-2.09347,0.98176,-1.61068,1.52784
7.4000,0.00000,2.28135,-2.10484,0.99286,-1.61068,1.52784
7.4200,0.00000,2.28161,-2.11594,1.00370,-1.61068,1.52784
7.4400,0.00000,2.28187,-2.12671,1.01421,-1.61068,1.52784
7.4600,0.00000,2.28211,-2.13711,1.02437,-1.61068,1.52784
7.4800,0.00000,2.28235,-2.14711,1.03414,-1.61068,1.52784
