timestamp_sec,q1,q2,q3,q4,q5,q6
29.5646,0.16720,0.00000,-1.03850,-2.50499,-3.39163,0.08283
29.5884,0.16874,0.00000,-1.02317,-2.50499,-3.39010,0.08283
29.6116,0.17027,0.00000,-1.00936,-2.50499,-3.39010,0.08283
29.6356,0.17181,0.00000,-0.99402,-2.50499,-3.39163,0.08283
29.6593,0.17181,0.00000,-0.98021,-2.50499,-3.39470,0.08283
29.6824,0.17334,0.00000,-0.96641,-2.50499,-3.39777,0.08283
29.7072,0.17487,0.00000,-0.95414,-2.50499,-3.40084,0.08283
29.7310,0.17794,0.00000,-0.94493,-2.50499,-3.40237,0.08283
29.7527,0.18101,0.00000,-0.93573,-2.50499,-3.40237,0.08283
29.7760,0.18561,0.00000,-0.92499,-2.50499,-3.40237,0.08283
29.7986,0.18868,0.00000,-0.91118,-2.50499,-3.40084,0.08283
29.8219,0.18868,0.00000,-0.90198,-2.50499,-3.39930,0.08283
29.8454,0.18868,0.00000,-0.88971,-2.50499,-3.39930,0.08283
29.8717,0.18868,0.00000,-0.87284,-2.50499,-3.39930,0.08283
29.8935,0.18868,0.00000,-0.86210,-2.50499,-3.39930,0.08283
29.9182,0.18868,0.00000,-0.84983,-2.50499,-3.39930,0.08283
29.9423,0.18868,0.00000,-0.83755,-2.50499,-3.39930,0.08283
29.9663,0.18868,0.00000,-0.82682,-2.50499,-3.39930,0.08283
29.9905,0.18868,0.00000,-0.81761,-2.50499,-3.39930,0.08283
30.0194,0.18868,0.00000,-0.80381,-2.50499,-3.39777,0.08283
30.0460,0.18868,0.00000,-0.79460,-2.50499,-3.39623,0.08283
30.0715,0.18868,0.00000,-0.78540,-2.50499,-3.39317,0.08283
30.0959,0.18868,0.00000,-0.77619,-2.50499,-3.39010,0.08283
30.1206,0.18868,0.00000,-0.76852,-2.50499,-3.38703,0.08283
30.1433,0.18868,0.00000,-0.76239,-2.50499,-3.38396,0.08283
30.1710,0.19021,0.00000,-0.75165,-2.50499,-3.37783,0.08283
30.1982,0.19175,0.00000,-0.74245,-2.50499,-3.37322,0.08283
30.2214,0.19175,0.00000,-0.73478,-2.50499,-3.36862,0.08283
30.2451,0.19328,0.00000,-0.72404,-2.50499,-3.36402,0.08283
30.2710,0.19328,0.00000,-0.71484,-2.50499,-3.35788,0.08283
30.2936,0.19482,0.00000,-0.70563,-2.50499,-3.35482,0.08283
30.3210,0.19482,0.00153,-0.69336,-2.50499,-3.34868,0.08283
30.3445,0.19482,0.00153,-0.68262,-2.50499,-3.34408,0.08283
30.3678,0.19482,0.00153,-0.67188,-2.50499,-3.34408,0.08283
30.3896,0.19482,0.00153,-0.66115,-2.50499,-3.34408,0.08283
30.4144,0.19328,0.00153,-0.64887,-2.50499,-3.34868,0.08283
30.4425,0.19021,0.00153,-0.63200,-2.50499,-3.35175,0.08283
30.4687,0.19021,0.00153,-0.61819,-2.50499,-3.35635,0.08283
30.4917,0.19021,0.00153,-0.60592,-2.50499,-3.36249,0.08283
30.5191,0.18868,0.00153,-0.59212,-2.50499,-3.36709,0.08283
30.5429,0.18868,0.00153,-0.58138,-2.50499,-3.36862,0.08283
30.5668,0.18868,0.00153,-0.56911,-2.50499,-3.37169,0.08283
30.5906,0.18868,0.00153,-0.55684,-2.50499,-3.37476,0.08283
30.6154,0.18868,0.00153,-0.54456,-2.50499,-3.37629,0.08283
30.6395,0.18868,0.00153,-0.53383,-2.50499,-3.37629,0.08283
30.6623,0.18868,0.00153,-0.52309,-2.50499,-3.37629,0.08437
30.6844,0.18868,0.00153,-0.51388,-2.50499,-3.37783,0.08283
30.7066,0.18868,0.00153,-0.50315,-2.50499,-3.37936,0.08283
30.7290,0.18868,0.00153,-0.49241,-2.50499,-3.37936,0.08283
30.7559,0.18868,0.00153,-0.48014,-2.50499,-3.37169,0.08283
30.7784,0.18868,0.00153,-0.46940,-2.50499,-3.36862,0.08283
30.8044,0.18868,0.00153,-0.45866,-2.50499,-3.36709,0.08283
30.8271,0.19021,0.00153,-0.44946,-2.50499,-3.36709,0.08283
30.8504,0.19175,0.00153,-0.44025,-2.50499,-3.36709,0.08283
30.8740,0.19328,0.00153,-0.43565,-2.50499,-3.36555,0.08283
30.8972,0.19328,0.00153,-0.43258,-2.50499,-3.36555,0.08283
30.9196,0.19328,0.00153,-0.43105,-2.50499,-3.36402,0.08283
30.9427,0.19482,0.00153,-0.43105,-2.50499,-3.35788,0.08283
30.9665,0.19482,0.00153,-0.43105,-2.50499,-3.34715,0.08283
