timestamp_sec,id_1,id_2,id_3,id_4,id_5,id_6
0.0000,4047,1751,3105,1643,1987,1983
0.0201,4047,1751,3105,1643,1987,1983
0.0406,4047,1751,3105,1643,1987,1983
0.0606,4047,1751,3105,1643,1987,1983
0.0808,4047,1751,3105,1643,1987,1983
0.1011,4047,1751,3105,1643,1987,1983
0.1213,4047,1751,3105,1643,1987,1983
0.1414,4047,1751,3105,1643,1987,1983
0.1616,4047,1751,3105,1643,1987,1983
0.1817,4047,1751,3105,1643,1987,1983
0.2020,4047,1751,3105,1643,1987,1983
0.2224,4047,1751,3105,1643,1987,1983
0.2425,4047,1751,3105,1643,1987,1983
0.2625,4047,1751,3105,1643,1987,1983
0.2829,4047,1751,3105,1643,1987,1983
0.3032,4047,1751,3105,1643,1987,1983
0.3233,4047,1751,3105,1643,1987,1983
0.3433,4047,1751,3105,1643,1987,1983
0.3634,4047,1751,3105,1643,1987,1983
0.3837,4047,1751,3105,1643,1987,1983
0.4041,4047,1751,3105,1643,1987,1983
0.4246,4047,1751,3105,1643,1987,1983
0.4447,4047,1751,3105,1643,1987,1983
0.4648,4047,1751,3105,1643,1987,1983
0.4852,4047,1751,3105,1643,1987,1983
0.5057,4047,1751,3105,1643,1987,1983
0.5257,4047,1751,3105,1643,1987,1983
0.5458,4047,1751,3105,1643,1987,1983
0.5663,4047,1751,3105,1643,1987,1983
0.5868,4047,1751,3105,1643,1987,1983
0.6070,4047,1751,3105,1643,1987,1983
0.6271,4047,1751,3105,1643,1987,1983
0.6472,4047,1751,3105,1643,1987,1983
0.6680,4047,1751,3105,1643,1987,1983
0.6883,4047,1751,3105,1643,1987,1983
0.7084,4047,1751,3105,1643,1987,1983
0.7288,4047,1751,3105,1643,1987,1983
0.7488,4047,1751,3105,1643,1987,1983
0.7691,4047,1751,3105,1643,1987,1983
0.7891,4047,1751,3105,1643,1987,1983
0.8097,4047,1751,3105,1643,1987,1983
0.8300,4047,1751,3105,1643,1987,1983
0.8501,4047,1751,3105,1643,1987,1983
0.8704,4047,1751,3105,1643,1987,1983
0.8909,4047,1751,3105,1643,1987,1983
