timestamp_sec,q1,q2,q3,q4,q5,q6
1.0400,0.10303,0.32654,-0.32035,-1.89618,-1.61068,1.52784
1.0600,0.10671,0.33823,-0.33181,-1.87440,-1.61068,1.52784
1.0800,0.11045,0.35007,-0.34343,-1.85231,-1.61068,1.52784
1.1000,0.11424,0.36208,-0.35521,-1.82992,-1.61068,1.52784
1.1200,0.11808,0.37425,-0.36715,-1.80724,-1.61068,1.52784
1.1400,0.12197,0.38656,-0.37923,-1.78427,-1.61068,1.52784
1.1600,0.12590,0.39903,-0.39147,-1.76102,-1.61068,1.52784
1.1800,0.12988,0.41165,-0.40385,-1.73750,-1.61068,1.52784
1.2000,0.13391,0.42442,-0.41637,-1.71370,-1.61068,1.52784
1.2200,0.13798,0.43732,-0.42903,-1.68964,-1.61068,1.52784
1.2400,0.14209,0.45036,-0.44182,-1.66533,-1.61068,1.52784
1.2600,0.14625,0.46354,-0.45475,-1.64076,-1.61068,1.52784
1.2800,0.15045,0.47685,-0.46781,-1.61594,-1.61068,1.52784
1.3000,0.15469,0.49029,-0.48099,-1.59089,-1.61068,1.52784
1.3200,0.15897,0.50385,-0.49430,-1.56560,-1.61068,1.52784
1.3400,0.16329,0.51754,-0.50772,-1.54008,-1.61068,1.52784
1.3600,0.16765,0.53134,-0.52127,-1.51434,-1.61068,1.52784
1.3800,0.17204,0.54526,-0.53492,-1.48839,-1.61068,1.52784
1.4000,0.17647,0.55930,-0.54869,-1.46223,-1.61068,1.52784
1.4200,0.18093,0.57344,-0.56256,-1.43586,-1.61068,1.52784
1.4400,0.18542,0.58768,-0.57654,-1.40930,-1.61068,1.52784
1.4600,0.18995,0.60203,-0.59061,-1.38256,-1.61068,1.52784
1.4800,0.19451,0.61647,-0.60478,-1.35562,-1.61068,1.52784
1.5000,0.19909,0.63101,-0.61905,-1.32852,-1.61068,1.52784
1.5200,0.20371,0.64564,-0.63340,-1.30124,-1.61068,1.52784
1.5400,0.20835,0.66036,-0.64784,-1.27380,-1.61068,1.52784
1.5600,0.21302,0.67516,-0.66236,-1.24621,-1.61068,1.52784
1.5800,0.21772,0.69004,-0.67695,-1.21847,-1.61068,1.52784
1.6000,0.22244,0.70500,-0.69163,-1.19058,-1.61068,1.52784
1.6200,0.22718,0.72003,-0.70637,-1.16256,-1.61068,1.52784
1.6400,0.23194,0.73512,-0.72118,-1.13441,-1.61068,1.52784
1.6600,0.23672,0.75029,-0.73606,-1.10615,-1.61068,1.52784
1.6800,0.24153,0.76551,-0.75099,-1.07776,-1.61068,1.52784
1.7000,0.24635,0.78079,-0.76598,-1.04927,-1.61068,1.52784
1.7200,0.25119,0.79613,-0.78103,-1.02068,-1.61068,1.52784
1.7400,0.25604,0.81151,-0.79612,-0.99200,-1.61068,1.52784
1.7600,0.26091,0.82694,-0.81126,-0.96323,-1.61068,1.52784
1.7800,0.26579,0.84241,-0.82644,-0.93438,-1.61068,1.52784
1.8000,0.27069,0.85793,-0.84166,-0.90546,-1.61068,1.52784
1.8200,0.27559,0.87347,-0.85691,-0.87647,-1.61068,1.52784
1.8400,0.28051,0.88905,-0.87219,-0.84743,-1.61068,1.52784
1.8600,0.28543,0.90466,-0.88750,-0.81833,-1.61068,1.52784
1.8800,0.29036,0.92028,-0.90283,-0.78920,-1.61068,1.52784
1.9000,0.29530,0.93593,-0.91818,-0.76002,-1.61068,1.52784
1.9200,0.30024,0.95159,-0.93355,-0.73082,-1.61068,1.52784
1.9400,0.30518,0.96727,-0.94892,-0.70160,-1.61068,1.52784
1.9600,0.31013,0.98295,-0.96431,-0.67236,-1.61068,1.52784
1.9800,0.31508,0.99864,-0.97970,-0.64312,-1.61068,1.52784
2.0000,0.32003,1.01432,-0.99509,-0.61387,-1.61068,1.52784
2.0200,0.32498,1.03000,-1.01047,-0.58463,-1.61068,1.52784
2.0400,0.32992,1.04568,-1.02585,-0.55541,-1.61068,1.52784
2.0600,0.33487,1.06134,-1.04121,-0.52621,-1.61068,1.52784
2.0800,0.33980,1.07699,-1.05656,-0.49704,-1.61068,1.52784
2.1000,0.34473,1.09262,-1.07189,-0.46790,-1.61068,1.52784
2.1200,0.34966,1.10822,-1.08720,-0.43880,-1.61068,1.52784
2.1400,0.35457,1.12380,-1.10249,-0.40976,-1.61068,1.52784
2.1600,0.35948,1.13935,-1.11774,-0.38078,-1.61068,1.52784
2.1800,0.36437,1.15486,-1.13296,-0.35185,-1.61068,1.52784
2.2000,0.36925,1.17033,-1.14814,-0.32301,-1.61068,1.52784
2.2200,0.37412,1.18576,-1.16327,-0.29424,-1.61068,1.52784
2.2400,0.37898,1.20115,-1.17837,-0.26555,-1.61068,1.52784
2.2600,0.38381,1.21648,-1.19341,-0.23696,-1.61068,1.52784
2.2800,0.38864,1.23176,-1.20840,-0.20847,-1.61068,1.52784
2.3000,0.39344,1.24699,-1.22334,-0.18009,-1.61068,1.52784
2.3200,0.39822,1.26215,-1.23821,-0.15182,-1.61068,1.52784
2.3400,0.40299,1.27725,-1.25302,-0.12367,-1.61068,1.52784
2.3600,0.40773,1.29228,-1.26777,-0.09565,-1.61068,1.52784
2.3800,0.41245,1.30723,-1.28244,-0.06777,-1.61068,1.52784
2.4000,0.41714,1.32211,-1.29704,-0.04002,-1.61068,1.52784
2.4200,0.42181,1.33691,-1.31156,-0.01243,-1.61068,1.52784
2.4400,0.42646,1.35163,-1.32599,0.01501,-1.61068,1.52784
2.4600,0.43107,1.36626,-1.34035,0.04229,-1.61068,1.52784
2.4800,0.43566,1.38080,-1.35461,0.06939,-1.61068,1.52784
2.5000,0.44022,1.39524,-1.36878,0.09632,-1.61068,1.52784
2.5200,0.44474,1.40959,-1.38286,0.12307,-1.61068,1.52784
2.5400,0.44924,1.42383,-1.39683,0.14963,-1.61068,1.52784
2.5600,0.45370,1.43798,-1.41070,0.17600,-1.61068,1.52784
2.5800,0.45813,1.45201,-1.42447,0.20216,-1.61068,1.52784
2.6000,0.46252,1.46593,-1.43813,0.22811,-1.61068,1.52784
2.6200,0.46687,1.47973,-1.45167,0.25385,-1.61068,1.52784
2.6400,0.47119,1.49342,-1.46510,0.27937,-1.61068,1.52784
2.6600,0.47547,1.50698,-1.47840,0.30466,-1.61068,1.52784
2.6800,0.47971,1.52042,-1.49159,0.32971,-1.61068,1.52784
2.7000,0.48391,1.53373,-1.50464,0.35453,-1.61068,1.52784
2.7200,0.48807,1.54691,-1.51757,0.37910,-1.61068,1.52784
2.7400,0.49218,1.55995,-1.53037,0.40341,-1.61068,1.52784
2.7600,0.49626,1.57286,-1.54303,0.42747,-1.61068,1.52784
2.7800,0.50028,1.58562,-1.55555,0.45127,-1.61068,1.52784
2.8000,0.50426,1.59824,-1.56793,0.47479,-1.61068,1.52784
2.8200,0.50820,1.61071,-1.58016,0.49804,-1.61068,1.52784
2.8400,0.51208,1.62303,-1.59224,0.52101,-1.61068,1.52784
2.8600,0.51592,1.63519,-1.60418,0.54369,-1.61068,1.52784
2.8800,0.51971,1.64720,-1.61596,0.56607,-1.61068,1.52784
2.9000,0.52345,1.65905,-1.62758,0.58816,-1.61068,1.52784
2.9200,0.52714,1.67073,-1.63904,0.60995,-1.61068,1.52784
2.9400,0.53077,1.68225,-1.65035,0.63142,-1.61068,1.52784
2.9600,0.53435,1.69360,-1.66148,0.65259,-1.61068,1.52784
2.9800,0.53788,1.70478,-1.67245,0.67343,-1.61068,1.52784
3.0000,0.54135,1.71578,-1.68324,0.69394,-1.61068,1.52784
3.0200,0.54477,1.72661,-1.69386,0.71413,-1.61068,1.52784
3.0400,0.54813,1.73726,-1.70431,0.73398,-1.61068,1.52784
3.0600,0.55143,1.74772,-1.71458,0.75350,-1.61068,1.52784
3.0800,0.55467,1.75800,-1.72466,0.77266,-1.61068,1.52784
3.1000,0.55786,1.76810,-1.73457,0.79148,-1.61068,1.52784
3.1200,0.56098,1.77800,-1.74428,0.80995,-1.61068,1.52784
3.1400,0.56405,1.78771,-1.75381,0.82805,-1.61068,1.52784
3.1600,0.56705,1.79723,-1.76315,0.84580,-1.61068,1.52784
3.1800,0.56999,1.80655,-1.77229,0.86317,-1.61068,1.52784
3.2000,0.57287,1.81567,-1.78124,0.88018,-1.61068,1.52784
3.2200,0.57568,1.82459,-1.78998,0.89680,-1.61068,1.52784
3.2400,0.57843,1.83330,-1.79853,0.91305,-1.61068,1.52784
3.2600,0.58111,1.84181,-1.80688,0.92892,-1.61068,1.52784
3.2800,0.58373,1.85011,-1.81503,0.94439,-1.61068,1.52784
3.3000,0.58629,1.85820,-1.82296,0.95948,-1.61068,1.52784
3.3200,0.58877,1.86608,-1.83069,0.97417,-1.61068,1.52784
3.3400,0.59119,1.87375,-1.83821,0.98846,-1.61068,1.52784
3.3600,0.59354,1.88120,-1.84552,1.00234,-1.61068,1.52784
3.3800,0.59582,1.88843,-1.85261,1.01583,-1.61068,1.52784
3.4000,0.59803,1.89544,-1.85949,1.02890,-1.61068,1.52784
3.4200,0.60018,1.90223,-1.86615,1.04156,-1.61068,1.52784
3.4400,0.60225,1.90880,-1.87260,1.05380,-1.61068,1.52784
3.4600,0.60425,1.91514,-1.87882,1.06563,-1.61068,1.52784
3.4800,0.60618,1.92126,-1.88482,1.07703,-1.61068,1.52784
3.5000,0.60804,1.92714,-1.89060,1.08801,-1.61068,1.52784
3.5200,0.60982,1.93280,-1.89615,1.09856,-1.61068,1.52784
3.5400,0.61154,1.93823,-1.90147,1.10869,-1.61068,1.52784
3.5600,0.61318,1.94343,-1.90657,1.11838,-1.61068,1.52784
3.5800,0.61474,1.94840,-1.91144,1.12763,-1.61068,1.52784
3.6000,0.61623,1.95313,-1.91608,1.13645,-1.61068,1.52784
3.6200,0.61765,1.95762,-1.92049,1.14483,-1.61068,1.52784
3.6400,0.61900,1.96188,-1.92467,1.15277,-1.61068,1.52784
3.6600,0.62026,1.96590,-1.92861,1.16026,-1.61068,1.52784
3.6800,0.62146,1.96968,-1.93232,1.16731,-1.61068,1.52784
3.7000,0.62258,1.97322,-1.93580,1.17392,-1.61068,1.52784
3.7200,0.62362,1.97652,-1.93904,1.18007,-1.61068,1.52784
3.7400,0.62458,1.97958,-1.94204,1.18578,-1.61068,1.52784
3.7600,0.62547,1.98240,-1.94481,1.19103,-1.61068,1.52784
3.7800,0.62628,1.98498,-1.94733,1.19584,-1.61068,1.52784
3.8000,0.62702,1.98731,-1.94962,1.20018,-1.61068,1.52784
3.8200,0.62768,1.98940,-1.95167,1.20408,-1.61068,1.52784
3.8400,0.62826,1.99124,-1.95348,1.20751,-1.61068,1.52784
3.8600,0.62877,1.99284,-1.95505,1.21050,-1.61068,1.52784
3.8800,0.62919,1.99419,-1.95637,1.21302,-1.61068,1.52784
3.9000,0.62954,1.99530,-1.95746,1.21508,-1.61068,1.52784
3.9200,0.62981,1.99616,-1.95831,1.21669,-1.61068,1.52784
3.9400,0.63001,1.99678,-1.95891,1.21784,-1.61068,1.52784
3.9600,0.63012,1.99715,-1.95927,1.21853,-1.61068,1.52784
3.9800,0.63016,1.99727,-1.95939,1.21876,-1.61068,1.52784
4.0000,0.63016,1.99725,-1.95900,1.21838,-1.61068,1.52784
4.0200,0.63017,1.99720,-1.95782,1.21726,-1.61068,1.52784
4.0400,0.63017,1.99710,-1.95586,1.21539,-1.61068,1.52784
4.0600,0.63017,1.99697,-1.95312,1.21279,-1.61068,1.52784
4.0800,0.63018,1.99681,-1.94963,1.20945,-1.61068,1.52784
4.1000,0.63018,1.99661,-1.94538,1.20541,-1.61068,1.52784
4.1200,0.63019,1.99637,-1.94040,1.20067,-1.61068,1.52784
4.1400,0.63020,1.99610,-1.93471,1.19525,-1.61068,1.52784
4.1600,0.63021,1.99579,-1.92832,1.18917,-1.61068,1.52784
4.1800,0.63022,1.99546,-1.92128,1.18246,-1.61068,1.52784
4.2000,0.63023,1.99509,-1.91359,1.17514,-1.61068,1.52784
4.2200,0.63024,1.99470,-1.90530,1.16724,-1.61068,1.52784
4.2400,0.63025,1.99428,-1.89643,1.15880,-1.61068,1.52784
4.2600,0.63026,1.99383,-1.88703,1.14984,-1.61068,1.52784
4.2800,0.63028,1.99336,-1.87712,1.14040,-1.61068,1.52784
4.3000,0.63029,1.99286,-1.86675,1.13053,-1.61068,1.52784
4.3200,0.63030,1.99235,-1.85596,1.12025,-1.61068,1.52784
4.3400,0.63032,1.99182,-1.84479,1.10961,-1.61068,1.52784
4.3600,0.63033,1.99127,-1.83328,1.09865,-1.61068,1.52784
4.3800,0.63035,1.99071,-1.82148,1.08741,-1.61068,1.52784
4.4000,0.63037,1.99014,-1.80944,1.07594,-1.61068,1.52784
4.4200,0.63038,1.98955,-1.79721,1.06429,-1.61068,1.52784
4.4400,0.63040,1.98897,-1.78482,1.05250,-1.61068,1.52784
4.4600,0.63042,1.98837,-1.77234,1.04061,-1.61068,1.52784
4.4800,0.63043,1.98777,-1.75981,1.02867,-1.61068,1.52784
4.5000,0.63045,1.98718,-1.74728,1.01674,-1.61068,1.52784
4.5200,0.63047,1.98658,-1.73480,1.00485,-1.61068,1.52784
4.5400,0.63048,1.98600,-1.72241,0.99305,-1.61068,1.52784
4.5600,0.63050,1.98541,-1.71018,0.98140,-1.61068,1.52784
4.5800,0.63052,1.98484,-1.69813,0.96993,-1.61068,1.52784
4.6000,0.63053,1.98428,-1.68634,0.95870,-1.61068,1.52784
4.6200,0.63055,1.98373,-1.67483,0.94774,-1.61068,1.52784
4.6400,0.63056,1.98320,-1.66366,0.93710,-1.61068,1.52784
4.6600,0.63058,1.98269,-1.65287,0.92682,-1.61068,1.52784
4.6800,0.63059,1.98219,-1.64250,0.91694,-1.61068,1.52784
4.7000,0.63061,1.98172,-1.63259,0.90751,-1.61068,1.52784
4.7200,0.63062,1.98127,-1.62319,0.89855,-1.61068,1.52784
4.7400,0.63063,1.98085,-1.61432,0.89010,-1.61068,1.52784
4.7600,0.63064,1.98046,-1.60603,0.88221,-1.61068,1.52784
4.7800,0.63065,1.98009,-1.59834,0.87489,-1.61068,1.52784
4.8000,0.63066,1.97976,-1.59130,0.86818,-1.61068,1.52784
4.8200,0.63067,1.97945,-1.58491,0.86210,-1.61068,1.52784
4.8400,0.63068,1.97918,-1.57922,0.85668,-1.61068,1.52784
4.8600,0.63068,1.97894,-1.57424,0.85193,-1.61068,1.52784
4.8800,0.63069,1.97874,-1.56999,0.84789,-1.61068,1.52784
4.9000,0.63070,1.97858,-1.56650,0.84456,-1.61068,1.52784
4.9200,0.63070,1.97845,-1.56376,0.84195,-1.61068,1.52784
4.9400,0.63070,1.97835,-1.56180,0.84008,-1.61068,1.52784
4.9600,0.63070,1.97830,-1.56062,0.83896,-1.61068,1.52784
4.9800,0.63070,1.97828,-1.56023,0.83859,-1.61068,1.52784
5.0000,0.63070,1.97828,-1.56023,0.83859,-1.61068,1.52166
5.0200,0.63070,1.97828,-1.56023,0.83859,-1.61068,1.50323
5.0400,0.63070,1.97828,-1.56023,0.83859,-1.61068,1.47285
5.0600,0.63070,1.97828,-1.56023,0.83859,-1.61068,1.43105
5.0800,0.63070,1.97828,-1.56023,0.83859,-1.61068,1.37854
5.1000,0.63070,1.97828,-1.56023,0.83859,-1.61068,1.31623
5.1200,0.63070,1.97828,-1.56023,0.83859,-1.61068,1.24517
5.1400,0.63070,1.97828,-1.56023,0.83859,-1.61068,1.16659
5.1600,0.63070,1.97828,-1.56023,0.83859,-1.61068,1.08183
5.1800,0.63070,1.97828,-1.56023,0.83859,-1.61068,0.99234
5.2000,0.63070,1.97828,-1.56023,0.83859,-1.61068,0.89965
5.2200,0.63070,1.97828,-1.56023,0.83859,-1.61068,0.80534
5.2400,0.63070,1.97828,-1.56023,0.83859,-1.61068,0.71103
5.2600,0.63070,1.97828,-1.56023,0.83859,-1.61068,0.61834
5.2800,0.63070,1.97828,-1.56023,0.83859,-1.61068,0.52885
5.3000,0.63070,1.97828,-1.56023,0.83859,-1.61068,0.44409
5.3200,0.63070,1.97828,-1.56023,0.83859,-1.61068,0.36551
5.3400,0.63070,1.97828,-1.56023,0.83859,-1.61068,0.29445
5.3600,0.63070,1.97828,-1.56023,0.83859,-1.61068,0.23214
5.3800,0.63070,1.97828,-1.56023,0.83859,-1.61068,0.17963
5.4000,0.63070,1.97828,-1.56023,0.83859,-1.61068,0.13783
5.4200,0.63070,1.97828,-1.56023,0.83859,-1.61068,0.10745
5.4400,0.63070,1.97828,-1.56023,0.83859,-1.61068,0.08902
5.4600,0.63070,1.97828,-1.56023,0.83859,-1.61068,0.08283
5.4800,0.63070,1.97831,-1.56099,0.83931,-1.61068,0.08283
5.5000,0.63070,1.97842,-1.56326,0.84147,-1.61068,0.08283
5.5200,0.63069,1.97860,-1.56703,0.84506,-1.61068,0.08283
5.5400,0.63069,1.97885,-1.57226,0.85005,-1.61068,0.08283
5.5600,0.63068,1.97917,-1.57893,0.85639,-1.61068,0.08283
5.5800,0.63067,1.97955,-1.58697,0.86405,-1.61068,0.08283
5.6000,0.63066,1.98000,-1.59632,0.87296,-1.61068,0.08283
5.6200,0.63064,1.98050,-1.60692,0.88306,-1.61068,0.08283
5.6400,0.63062,1.98106,-1.61868,0.89426,-1.61068,0.08283
5.6600,0.63061,1.98167,-1.63152,0.90649,-1.61068,0.08283
5.6800,0.63059,1.98233,-1.64533,0.91964,-1.61068,0.08283
5.7000,0.63057,1.98303,-1.66002,0.93363,-1.61068,0.08283
5.7200,0.63055,1.98376,-1.67546,0.94834,-1.61068,0.08283
5.7400,0.63053,1.98453,-1.69155,0.96366,-1.61068,0.08283
5.7600,0.63050,1.98532,-1.70815,0.97947,-1.61068,0.08283
5.7800,0.63048,1.98613,-1.72515,0.99566,-1.61068,0.08283
5.8000,0.63046,1.98695,-1.74241,1.01210,-1.61068,0.08283
5.8200,0.63043,1.98777,-1.75981,1.02867,-1.61068,0.08283
5.8400,0.63041,1.98860,-1.77720,1.04524,-1.61068,0.08283
5.8600,0.63039,1.98942,-1.79447,1.06168,-1.61068,0.08283
5.8800,0.63036,1.99023,-1.81147,1.07787,-1.61068,0.08283
5.9000,0.63034,1.99102,-1.82807,1.09369,-1.61068,0.08283
5.9200,0.63032,1.99179,-1.84416,1.10901,-1.61068,0.08283
5.9400,0.63030,1.99252,-1.85960,1.12372,-1.61068,0.08283
5.9600,0.63028,1.99322,-1.87429,1.13770,-1.61068,0.08283
5.9800,0.63026,1.99388,-1.88810,1.15086,-1.61068,0.08283
6.0000,0.63024,1.99449,-1.90094,1.16308,-1.61068,0.08283
6.0200,0.63023,1.99505,-1.91270,1.17429,-1.61068,0.08283
6.0400,0.63021,1.99555,-1.92330,1.18438,-1.61068,0.08283
6.0600,0.63020,1.99600,-1.93265,1.19329,-1.61068,0.08283
6.0800,0.63019,1.99638,-1.94069,1.20095,-1.61068,0.08283
6.1000,0.63018,1.99670,-1.94736,1.20729,-1.61068,0.08283
6.1200,0.63017,1.99695,-1.95259,1.21228,-1.61068,0.08283
6.1400,0.63017,1.99713,-1.95636,1.21587,-1.61068,0.08283
6.1600,0.63016,1.99724,-1.95863,1.21804,-1.61068,0.08283
6.1800,0.63016,1.99727,-1.95939,1.21876,-1.61068,0.08283
6.2000,0.62985,1.99736,-1.95951,1.21870,-1.61068,0.08283
6.2200,0.62890,1.99761,-1.95985,1.21852,-1.61068,0.08283
6.2400,0.62731,1.99804,-1.96043,1.21823,-1.61068,0.08283
6.2600,0.62510,1.99864,-1.96123,1.21782,-1.61068,0.08283
6.2800,0.62226,1.99940,-1.96225,1.21730,-1.61068,0.08283
6.3000,0.61881,2.00034,-1.96350,1.21666,-1.61068,0.08283
6.3200,0.61474,2.00143,-1.96497,1.21591,-1.61068,0.08283
6.3400,0.61007,2.00269,-1.96666,1.21504,-1.61068,0.08283
6.3600,0.60481,2.00411,-1.96857,1.21407,-1.61068,0.08283
6.3800,0.59896,2.00569,-1.97068,1.21299,-1.61068,0.08283
6.4000,0.59254,2.00742,-1.97301,1.21180,-1.61068,0.08283
6.4200,0.58556,2.00931,-1.97553,1.21051,-1.61068,0.08283
6.4400,0.57804,2.01134,-1.97825,1.20912,-1.61068,0.08283
6.4600,0.56999,2.01351,-1.98117,1.20763,-1.61068,0.08283
6.4800,0.56142,2.01582,-1.98426,1.20604,-1.61068,0.08283
6.5000,0.55236,2.01827,-1.98754,1.20436,-1.61068,0.08283
6.5200,0.54282,2.02084,-1.99099,1.20260,-1.61068,0.08283
6.5400,0.53282,2.02354,-1.99461,1.20075,-1.61068,0.08283
6.5600,0.52239,2.02635,-1.99839,1.19882,-1.61068,0.08283
6.5800,0.51153,2.02928,-2.00231,1.19681,-1.61068,0.08283
6.6000,0.50028,2.03232,-2.00638,1.19473,-1.61068,0.08283
6.6200,0.48866,2.03546,-2.01059,1.19258,-1.61068,0.08283
6.6400,0.47669,2.03869,-2.01492,1.19036,-1.61068,0.08283
6.6600,0.46439,2.04200,-2.01937,1.18809,-1.61068,0.08283
6.6800,0.45179,2.04540,-2.02393,1.18576,-1.61068,0.08283
6.7000,0.43892,2.04888,-2.02859,1.18338,-1.61068,0.08283
6.7200,0.42579,2.05242,-2.03334,1.18095,-1.61068,0.08283
6.7400,0.41245,2.05602,-2.03816,1.17848,-1.61068,0.08283
6.7600,0.39891,2.05968,-2.04306,1.17598,-1.61068,0.08283
6.7800,0.38519,2.06337,-2.04802,1.17344,-1.61068,0.08283
6.8000,0.37134,2.06711,-2.05304,1.17088,-1.61068,0.08283
6.8200,0.35738,2.07088,-2.05809,1.16829,-1.61068,0.08283
6.8400,0.34333,2.07467,-2.06317,1.16569,-1.61068,0.08283
6.8600,0.32922,2.07848,-2.06828,1.16308,-1.61068,0.08283
6.8800,0.31508,2.08229,-2.07339,1.16047,-1.61068,0.08283
6.9000,0.30095,2.08611,-2.07851,1.15785,-1.61068,0.08283
6.9200,0.28684,2.08992,-2.08361,1.15524,-1.61068,0.08283
6.9400,0.27279,2.09371,-2.08869,1.15264,-1.61068,0.08283
6.9600,0.25882,2.09748,-2.09375,1.15006,-1.61068,0.08283
6.9800,0.24497,2.10121,-2.09876,1.14750,-1.61068,0.08283
7.0000,0.23126,2.10491,-2.10372,1.14496,-1.61068,0.08283
7.0200,0.21772,2.10857,-2.10862,1.14245,-1.61068,0.08283
7.0400,0.20437,2.11217,-2.11345,1.13999,-1.61068,0.08283
7.0600,0.19125,2.11571,-2.11819,1.13756,-1.61068,0.08283
7.0800,0.17837,2.11918,-2.12285,1.13518,-1.61068,0.08283
7.1000,0.16577,2.12258,-2.12741,1.13285,-1.61068,0.08283
7.1200,0.15348,2.12590,-2.13186,1.13057,-1.61068,0.08283
7.1400,0.14150,2.12913,-2.13619,1.12836,-1.61068,0.08283
7.1600,0.12988,2.13227,-2.14040,1.12621,-1.61068,0.08283
7.1800,0.11863,2.13530,-2.14447,1.12412,-1.61068,0.08283
7.2000,0.10778,2.13823,-2.14839,1.12212,-1.61068,0.08283
7.2200,0.09734,2.14105,-2.15217,1.12018,-1.61068,0.08283
7.2400,0.08734,2.14375,-2.15579,1.11834,-1.61068,0.08283
7.2600,0.07780,2.14632,-2.15924,1.11657,-1.61068,0.08283
7.2800,0.06874,2.14877,-2.16252,1.11489,-1.61068,0.08283
7.3000,0.06018,2.15108,-2.16562,1.11331,-1.61068,0.08283
7.3200,0.05212,2.15325,-2.16853,1.11182,-1.61068,0.08283
7.3400,0.04460,2.15528,-2.17125,1.11043,-1.61068,0.08283
7.3600,0.03762,2.15716,-2.17378,1.10914,-1.61068,0.08283
7.3800,0.03120,2.15890,-2.17610,1.10795,-1.61068,0.08283
7.4000,0.02536,2.16047,-2.17822,1.10687,-1.61068,0.08283
7.4200,0.02009,2.16189,-2.18012,1.10589,-1.61068,0.08283
7.4400,0.01542,2.16315,-2.18181,1.10503,-1.61068,0.08283
