timestamp_sec,q1,q2,q3,q4,q5,q6
1.8800,0.19131,2.32535,-2.24281,1.17409,1.57080,0.08283
1.9000,0.16583,2.34614,-2.27451,1.18501,1.57080,0.08283
1.9200,0.14155,2.36594,-2.30472,1.19541,1.57080,0.08283
1.9400,0.11867,2.38461,-2.33318,1.20521,1.57080,0.08283
1.9600,0.09737,2.40198,-2.35968,1.21434,1.57080,0.08283
1.9800,0.07783,2.41793,-2.38400,1.22271,1.57080,0.08283
2.0000,0.06020,2.43231,-2.40594,1.23026,1.57080,0.08283
2.0200,0.04462,2.44502,-2.42532,1.23694,1.57080,0.08283
2.0400,0.03121,2.45595,-2.44200,1.24268,1.57080,0.08283
2.0600,0.02010,2.46502,-2.45583,1.24744,1.57080,0.08283
2.0800,0.01136,2.47215,-2.46670,1.25119,1.57080,0.08283
2.1000,0.00507,2.47728,-2.47453,1.25388,1.57080,0.08283
2.1200,0.00127,2.48038,-2.47925,1.25551,1.57080,0.08283
2.1400,0.00000,2.48142,-2.48083,1.25605,1.57080,0.08283
2.1600,0.00000,2.48113,-2.47753,1.25304,1.57080,0.08283
2.1800,0.00000,2.48027,-2.46774,1.24411,1.57080,0.08283
2.2000,0.00000,2.47886,-2.45176,1.22953,1.57080,0.08283
2.2200,0.00000,2.47696,-2.43006,1.20974,1.57080,0.08283
2.2400,0.00000,2.47461,-2.40331,1.18534,1.57080,0.08283
2.2600,0.00000,2.47189,-2.37233,1.15707,1.57080,0.08283
2.2800,0.00000,2.46888,-2.33805,1.12580,1.57080,0.08283
2.3000,0.00000,2.46568,-2.30151,1.09247,1.57080,0.08283
2.3200,0.00000,2.46237,-2.26383,1.05809,1.57080,0.08283
2.3400,0.00000,2.45906,-2.22614,1.02372,1.57080,0.08283
2.3600,0.00000,2.45585,-2.18961,0.99039,1.57080,0.08283
2.3800,0.00000,2.45285,-2.15532,0.95912,1.57080,0.08283
2.4000,0.00000,2.45013,-2.12434,0.93085,1.57080,0.08283
2.4200,0.00000,2.44778,-2.09759,0.90645,1.57080,0.08283
2.4400,0.00000,2.44587,-2.07590,0.88666,1.57080,0.08283
2.4600,0.00000,2.44447,-2.05991,0.87208,1.57080,0.08283
2.4800,0.00000,2.44361,-2.05012,0.86314,1.57080,0.08283
2.5000,0.00000,2.44332,-2.04682,0.86014,1.57080,0.08283
2.5200,0.00000,2.44332,-2.04682,0.86014,1.57080,0.10745
2.5400,0.00000,2.44332,-2.04682,0.86014,1.57080,0.17963
2.5600,0.00000,2.44332,-2.04682,0.86014,1.57080,0.29445
2.5800,0.00000,2.44332,-2.04682,0.86014,1.57080,0.44409
2.6000,0.00000,2.44332,-2.04682,0.86014,1.57080,0.61834
2.6200,0.00000,2.44332,-2.04682,0.86014,1.57080,0.80534
2.6400,0.00000,2.44332,-2.04682,0.86014,1.57080,0.99234
2.6600,0.00000,2.44332,-2.04682,0.86014,1.57080,1.16659
2.6800,0.00000,2.44332,-2.04682,0.86014,1.57080,1.31623
2.7000,0.00000,2.44332,-2.04682,0.86014,1.57080,1.43105
2.7200,0.00000,2.44332,-2.04682,0.86014,1.57080,1.50323
2.7400,0.00000,2.44332,-2.04682,0.86014,1.57080,1.52784
2.7600,0.00000,2.44361,-2.05012,0.86314,1.57080,1.52784
2.7800,0.00000,2.44447,-2.05991,0.87208,1.57080,1.52784
2.8000,0.00000,2.44587,-2.07590,0.88666,1.57080,1.52784
2.8200,0.00000,2.44778,-2.09759,0.90645,1.57080,1.52784
2.8400,0.00000,2.45013,-2.12434,0.93085,1.57080,1.52784
2.8600,0.00000,2.45285,-2.15532,0.95912,1.57080,1.52784
2.8800,0.00000,2.45585,-2.18961,0.99039,1.57080,1.52784
2.9000,0.00000,2.45906,-2.22614,1.02372,1.57080,1.52784
