timestamp_sec,id_1,id_2,id_3,id_4,id_5,id_6
0.0001,4061,1751,3104,1645,2024,1981
0.0204,4061,1751,3104,1645,2024,1981
0.0412,4061,1751,3104,1645,2024,1981
0.0618,4061,1751,3104,1645,2024,1981
0.0822,4061,1751,3104,1645,2024,1981
0.1027,4061,1751,3104,1645,2024,1981
0.1227,4061,1751,3104,1645,2024,1981
0.1433,4061,1751,3104,1645,2024,1981
0.1637,4061,1751,3104,1645,2024,1981
0.1839,4061,1751,3104,1645,2024,1981
0.2044,4061,1751,3104,1645,2024,1981
0.2249,4061,1751,3104,1645,2024,1981
0.2452,4061,1751,3104,1645,2024,1981
0.2653,4061,1751,3104,1645,2024,1981
0.2858,4061,1751,3104,1645,2024,1981
0.3063,4061,1751,3104,1645,2024,1981
0.3269,4061,1751,3104,1645,2024,1981
0.3476,4061,1751,3104,1645,2024,1981
0.3679,4061,1751,3104,1645,2024,1981
0.3884,4061,1751,3104,1645,2024,1981
0.4086,4061,1751,3104,1645,2024,1981
0.4295,4061,1751,3104,1645,2024,1981
0.4495,4061,1751,3104,1645,2024,1981
0.4696,4061,1751,3104,1645,2024,1981
0.4899,4061,1751,3104,1645,2024,1981
0.5102,4061,1751,3104,1645,2024,1981
0.5304,4061,1751,3104,1645,2024,1981
0.5505,4061,1751,3104,1645,2024,1981
0.5713,4061,1751,3104,1645,2024,1981
0.5916,4061,1751,3104,1645,2024,1981
0.6119,4061,1751,3104,1645,2024,1981
0.6322,4061,1751,3104,1645,2024,1981
0.6527,4061,1751,3104,1645,2024,1981
0.6731,4061,1751,3104,1645,2024,1981
0.6932,4061,1751,3104,1645,2024,1981
0.7137,4061,1751,3104,1645,2024,1981
0.7339,4062,1751,3104,1645,2024,1981
0.7541,4065,1751,3104,1645,2024,1981
0.7752,4066,1751,3104,1645,2024,1981
0.7963,4066,1751,3104,1645,2024,1981
0.8163,4066,1751,3104,1645,2024,1981
0.8369,4066,1751,3104,1645,2024,1981
0.8572,4066,1751,3104,1645,2024,1981
0.8778,4066,1751,3104,1645,2024,1981
0.8983,4066,1751,3104,1645,2024,1981
0.9187,4066,1751,3104,1645,2024,1981
0.9389,4066,1751,3104,1645,2024,1981
0.9594,4066,1751,3104,1645,2024,1981
0.9799,4066,1751,3104,1645,2024,1981
1.0000,4066,1751,3104,1645,2024,1981
1.0206,4066,1751,3104,1645,2024,1981
1.0410,4066,1751,3104,1645,2024,1981
1.0616,4066,1751,3104,1645,2024,1981
1.0821,4066,1751,3104,1645,2024,1981
1.1024,4066,1751,3104,1645,2024,1981
1.1229,4066,1751,3104,1645,2024,1981
1.1430,4066,1751,3104,1645,2024,1981
1.1640,4066,1751,3104,1645,2024,1981
1.1840,4066,1751,3104,1645,2024,1981
1.2045,4066,1751,3104,1645,2024,1981
1.2251,4066,1751,3104,1645,2024,1981
1.2461,4066,1751,3104,1645,2024,1981
1.2664,4066,1751,3104,1645,2024,1981
1.2866,4066,1751,3104,1645,2024,1981
1.3067,4066,1751,3104,1645,2024,1981
1.3269,4066,1751,3104,1645,2024,1981
1.3471,4066,1751,3104,1645,2024,1981
1.3672,4066,1751,3104,1645,2024,1981
1.3873,4066,1751,3104,1645,2024,1981
1.4077,4066,1751,3104,1645,2024,1981
1.4280,4066,1751,3104,1645,2024,1981
1.4482,4066,1751,3104,1645,2024,1981
1.4682,4066,1751,3104,1645,2024,1981
1.4890,4066,1751,3104,1645,2024,1981
1.5096,4066,1751,3104,1645,2024,1981
1.5296,4066,1751,3104,1645,2024,1981
1.5498,4066,1751,3104,1645,2024,1981
1.5702,4066,1751,3104,1645,2024,1981
1.5911,4066,1751,3104,1645,2024,1981
1.6113,4066,1751,3104,1645,2024,1981
1.6321,4066,1751,3104,1645,2024,1981
1.6523,4066,1751,3104,1645,2024,1981
1.6727,4066,1751,3104,1645,2024,1981
1.6928,4066,1751,3104,1645,2022,1981
1.7131,4066,1751,3104,1645,2020,1981
1.7332,4066,1751,3104,1645,2020,1981
1.7535,4066,1751,3104,1645,2020,1981
1.7740,4066,1751,3104,1645,2022,1981
1.7942,4066,1751,3104,1645,2028,1981
1.8144,4067,1751,3104,1645,2037,1981
1.8348,4067,1751,3104,1645,2051,1981
1.8560,4067,1751,3104,1645,2064,1981
1.8765,4067,1751,3104,1645,2078,1981
1.8970,4067,1751,3104,1645,2093,1981
1.9176,4067,1751,3104,1645,2109,1981
1.9381,4067,1751,3104,1645,2127,1981
1.9584,4067,1751,3104,1645,2145,1981
1.9789,4067,1751,3104,1645,2164,1981
1.9997,4067,1751,3104,1645,2181,1981
2.0201,4067,1751,3104,1645,2196,1981
2.0405,4067,1751,3104,1645,2213,1981
2.0618,4067,1751,3104,1645,2232,1981
2.0825,4067,1751,3104,1645,2253,1981
2.1029,4067,1751,3104,1645,2274,1981
2.1232,4067,1751,3104,1645,2293,1981
2.1433,4067,1751,3104,1645,2312,1981
2.1635,4067,1751,3104,1645,2328,1981
2.1837,4067,1751,3104,1645,2347,1981
2.2040,4067,1751,3104,1645,2368,1981
2.2244,4067,1751,3104,1645,2387,1981
2.2445,4066,1751,3104,1645,2407,1981
2.2648,4065,1751,3104,1645,2428,1981
2.2855,4063,1751,3104,1645,2446,1981
2.3059,4062,1751,3104,1645,2463,1981
2.3260,4061,1752,3104,1645,2479,1981
2.3464,4061,1752,3104,1645,2495,1981
2.3665,4061,1752,3104,1645,2512,1981
2.3865,4061,1752,3104,1645,2529,1981
2.4070,4060,1752,3104,1645,2545,1981
2.4271,4059,1752,3104,1645,2562,1981
2.4476,4059,1752,3104,1645,2578,1981
2.4680,4059,1752,3104,1645,2594,1981
2.4883,4058,1752,3104,1645,2611,1981
2.5086,4058,1752,3104,1645,2626,1981
2.5291,4058,1752,3104,1645,2642,1981
2.5499,4058,1752,3104,1645,2656,1981
2.5702,4058,1752,3104,1645,2672,1981
2.5903,4058,1752,3104,1645,2688,1981
2.6107,4057,1752,3104,1645,2703,1981
2.6311,4057,1752,3104,1645,2717,1981
2.6516,4057,1752,3104,1645,2730,1981
2.6723,4057,1752,3104,1645,2741,1981
2.6926,4057,1752,3104,1645,2755,1981
2.7129,4057,1752,3104,1645,2767,1981
2.7332,4057,1752,3104,1645,2779,1981
2.7537,4057,1752,3104,1645,2794,1981
2.7747,4057,1752,3104,1645,2811,1981
2.7952,4057,1752,3104,1645,2827,1982
2.8157,4057,1752,3104,1645,2843,1984
2.8358,4057,1752,3104,1645,2858,1985
2.8560,4057,1752,3104,1645,2875,1986
2.8763,4057,1752,3104,1645,2889,1987
2.8970,4057,1752,3104,1645,2905,1989
2.9177,4056,1752,3104,1645,2917,1990
2.9382,4056,1752,3104,1645,2927,1991
2.9585,4056,1752,3104,1645,2937,1992
2.9792,4056,1752,3104,1645,2947,1992
2.9994,4056,1752,3104,1645,2955,1993
3.0197,4056,1752,3104,1645,2962,1995
3.0398,4055,1752,3104,1645,2967,1997
3.0598,4055,1752,3104,1645,2971,1999
3.0801,4055,1752,3104,1645,2975,2001
3.1001,4055,1752,3104,1645,2977,2002
3.1205,4055,1752,3104,1645,2980,2003
3.1408,4055,1752,3104,1645,2981,2003
3.1608,4055,1752,3104,1645,2982,2005
3.1812,4055,1752,3104,1645,2984,2006
3.2023,4055,1752,3104,1645,2985,2008
3.2229,4055,1752,3104,1645,2985,2009
3.2435,4055,1752,3104,1645,2986,2010
3.2643,4055,1752,3104,1645,2986,2012
3.2846,4055,1752,3104,1645,2987,2012
3.3047,4055,1752,3104,1645,2988,2013
3.3251,4055,1752,3104,1645,2989,2013
3.3455,4055,1752,3104,1645,2989,2013
3.3656,4055,1752,3104,1645,2990,2014
3.3861,4055,1752,3104,1645,2990,2014
3.4063,4055,1752,3104,1645,2990,2014
3.4268,4055,1752,3104,1645,2990,2013
3.4470,4055,1752,3104,1645,2990,2011
3.4674,4055,1752,3104,1645,2988,2011
3.4881,4055,1752,3104,1645,2982,2011
3.5086,4056,1752,3104,1645,2974,2011
3.5287,4057,1752,3104,1645,2965,2011
3.5490,4057,1752,3104,1645,2955,2010
3.5694,4058,1752,3104,1645,2944,2010
3.5897,4058,1752,3104,1645,2929,2012
3.6098,4058,1752,3104,1645,2908,2009
3.6304,4058,1752,3104,1645,2879,2007
3.6507,4058,1752,3104,1645,2849,2006
3.6712,4058,1752,3104,1645,2813,2004
3.6913,4058,1752,3104,1645,2776,2002
3.7118,4058,1752,3104,1645,2735,2000
3.7327,4058,1752,3104,1645,2696,1997
3.7531,4058,1752,3104,1645,2655,1995
3.7734,4058,1752,3104,1645,2615,1992
3.7940,4058,1752,3104,1645,2580,1989
3.8145,4058,1752,3104,1645,2540,1986
3.8351,4058,1752,3104,1645,2506,1984
3.8551,4058,1752,3104,1645,2474,1982
3.8755,4058,1752,3104,1645,2444,1982
3.8960,4058,1752,3104,1645,2416,1981
3.9163,4058,1752,3104,1645,2390,1981
3.9372,4059,1752,3104,1645,2368,1981
3.9577,4059,1752,3104,1645,2348,1981
3.9778,4059,1752,3104,1645,2331,1981
3.9982,4059,1752,3104,1645,2316,1981
4.0189,4059,1752,3104,1645,2304,1981
4.0392,4059,1752,3104,1645,2293,1981
4.0593,4059,1752,3104,1645,2286,1981
4.0794,4059,1752,3104,1645,2279,1981
4.0997,4059,1752,3104,1645,2275,1981
4.1197,4059,1752,3104,1645,2272,1981
4.1399,4059,1752,3104,1645,2270,1981
4.1605,4059,1752,3104,1645,2269,1981
4.1807,4059,1752,3104,1645,2269,1981
4.2011,4059,1752,3104,1645,2269,1981
4.2215,4059,1752,3104,1645,2269,1981
4.2423,4059,1752,3104,1645,2268,1981
4.2629,4059,1752,3104,1645,2268,1981
4.2834,4059,1752,3104,1645,2268,1981
4.3041,4059,1752,3104,1645,2268,1981
4.3246,4059,1752,3104,1645,2268,1981
4.3451,4059,1752,3104,1645,2268,1981
4.3654,4059,1752,3104,1645,2268,1981
4.3857,4059,1752,3104,1645,2268,1981
4.4063,4059,1752,3104,1645,2268,1981
4.4268,4059,1752,3104,1645,2268,1981
4.4471,4059,1752,3104,1645,2268,1981
4.4675,4059,1752,3104,1645,2268,1981
4.4880,4059,1752,3104,1645,2268,1981
4.5084,4059,1752,3104,1645,2268,1981
4.5289,4059,1752,3104,1645,2268,1981
4.5493,4059,1752,3104,1645,2268,1981
4.5700,4059,1752,3104,1645,2268,1981
4.5904,4059,1752,3104,1645,2268,1981
4.6109,4059,1752,3104,1645,2268,1981
4.6316,4059,1752,3104,1645,2268,1981
4.6521,4059,1752,3104,1645,2268,1981
4.6728,4059,1752,3104,1645,2268,1981
4.6933,4059,1752,3104,1645,2268,1981
4.7138,4059,1752,3104,1645,2268,1981
4.7343,4059,1752,3104,1645,2268,1981
4.7550,4059,1752,3104,1645,2268,1981
4.7753,4059,1752,3104,1645,2261,1981
4.7957,4059,1752,3104,1645,2248,1981
4.8165,4059,1752,3104,1645,2237,1981
4.8368,4059,1752,3104,1645,2226,1981
4.8570,4059,1752,3104,1645,2215,1981
4.8773,4059,1752,3104,1645,2202,1981
4.8981,4059,1752,3104,1645,2188,1981
4.9185,4059,1752,3104,1645,2171,1981
4.9394,4059,1752,3104,1645,2155,1981
4.9597,4059,1752,3104,1645,2139,1981
4.9803,4059,1752,3104,1645,2125,1981
5.0004,4059,1752,3104,1645,2111,1981
5.0208,4059,1752,3104,1645,2099,1981
5.0413,4059,1752,3104,1645,2087,1981
5.0616,4059,1752,3104,1645,2074,1981
