timestamp_sec,id_1,id_2,id_3,id_4,id_5,id_6
0.0001,4067,1750,3103,1645,2061,1978
0.0206,4067,1750,3103,1645,2061,1978
0.0410,4067,1750,3103,1645,2061,1978
0.0615,4067,1750,3103,1645,2061,1978
0.0821,4067,1750,3103,1645,2061,1978
0.1024,4067,1750,3103,1645,2061,1978
0.1235,4067,1750,3103,1645,2061,1978
0.1442,4067,1750,3103,1645,2061,1978
0.1643,4067,1750,3103,1645,2061,1978
0.1847,4067,1750,3103,1645,2061,1978
0.2049,4067,1750,3103,1645,2061,1978
0.2252,4067,1750,3103,1645,2061,1978
0.2459,4067,1750,3103,1645,2061,1978
0.2663,4067,1750,3103,1645,2061,1978
0.2877,4067,1750,3103,1645,2061,1978
0.3081,4067,1750,3103,1645,2061,1978
0.3282,4067,1750,3103,1645,2061,1978
0.3487,4067,1750,3103,1645,2061,1978
0.3698,4067,1750,3103,1645,2061,1978
0.3904,4067,1750,3103,1645,2061,1978
0.4113,4067,1750,3103,1645,2061,1978
0.4316,4067,1750,3103,1645,2061,1978
0.4520,4067,1750,3103,1645,2061,1978
0.4724,4067,1750,3103,1645,2061,1978
0.4927,4067,1750,3103,1645,2061,1978
0.5133,4067,1750,3103,1645,2061,1978
0.5335,4067,1750,3103,1645,2061,1978
0.5540,4067,1750,3103,1645,2061,1978
0.5743,4067,1750,3103,1645,2061,1978
0.5948,4067,1750,3103,1645,2061,1978
0.6153,4067,1750,3103,1645,2061,1978
0.6357,4067,1750,3103,1645,2061,1978
0.6560,4067,1750,3103,1645,2061,1978
0.6768,4067,1750,3103,1645,2061,1978
0.6973,4067,1750,3103,1645,2061,1978
0.7178,4067,1750,3103,1645,2061,1978
0.7379,4067,1750,3103,1645,2061,1978
0.7582,4067,1750,3103,1645,2061,1978
0.7791,4067,1750,3103,1645,2061,1978
0.7997,4067,1750,3103,1645,2061,1978
0.8201,4067,1750,3103,1645,2061,1978
0.8409,4067,1750,3103,1645,2061,1978
0.8611,4067,1750,3103,1645,2061,1978
0.8816,4067,1750,3103,1645,2061,1978
0.9023,4067,1750,3103,1645,2061,1978
0.9228,4067,1750,3103,1645,2061,1978
0.9435,4067,1750,3103,1645,2061,1978
0.9638,4067,1750,3103,1645,2061,1978
0.9839,4067,1750,3103,1645,2061,1978
1.0040,4067,1750,3103,1645,2061,1978
1.0246,4067,1750,3103,1645,2061,1978
1.0449,4067,1750,3103,1645,2061,1978
1.0653,4067,1750,3103,1645,2061,1978
1.0858,4067,1750,3103,1645,2061,1978
1.1063,4067,1750,3103,1645,2061,1978
1.1267,4067,1750,3103,1645,2061,1978
1.1472,4067,1750,3103,1645,2061,1978
1.1676,4067,1750,3103,1645,2061,1978
1.1879,4067,1750,3103,1645,2061,1978
1.2085,4067,1750,3103,1645,2061,1978
1.2288,4067,1750,3103,1645,2061,1978
1.2492,4067,1750,3103,1645,2061,1978
1.2697,4067,1750,3103,1645,2061,1978
1.2903,4067,1750,3103,1645,2061,1978
1.3107,4067,1750,3103,1645,2061,1978
1.3310,4067,1750,3103,1645,2061,1978
1.3516,4067,1750,3103,1645,2061,1978
1.3720,4067,1750,3103,1645,2061,1978
1.3925,4067,1750,3103,1645,2061,1978
1.4129,4067,1750,3103,1645,2061,1978
1.4337,4067,1750,3103,1645,2061,1978
1.4548,4067,1750,3103,1645,2061,1978
1.4749,4067,1750,3103,1645,2061,1978
1.4954,4067,1750,3103,1645,2061,1978
1.5155,4067,1750,3103,1645,2061,1978
1.5360,4067,1750,3103,1645,2061,1978
1.5568,4067,1750,3103,1645,2061,1978
1.5779,4067,1750,3103,1645,2061,1978
1.5986,4067,1750,3103,1645,2061,1978
1.6194,4067,1750,3103,1645,2061,1978
1.6402,4067,1750,3103,1645,2061,1978
1.6609,4067,1750,3103,1645,2061,1978
1.6819,4067,1750,3103,1645,2061,1978
1.7023,4067,1750,3103,1645,2061,1978
1.7228,4067,1750,3103,1645,2061,1978
1.7434,4067,1750,3103,1645,2061,1978
1.7637,4067,1750,3103,1645,2061,1978
1.7842,4067,1750,3103,1645,2061,1978
1.8047,4067,1750,3103,1645,2061,1978
1.8251,4067,1750,3103,1645,2061,1978
1.8452,4067,1750,3103,1645,2061,1978
1.8658,4067,1750,3103,1645,2061,1978
1.8861,4067,1750,3103,1645,2061,1978
1.9065,4067,1750,3103,1645,2061,1978
1.9269,4067,1750,3103,1645,2061,1978
1.9470,4067,1750,3103,1645,2061,1978
1.9675,4067,1750,3103,1645,2061,1978
1.9882,4067,1750,3103,1645,2061,1978
2.0085,4067,1750,3103,1645,2061,1978
2.0289,4067,1750,3103,1645,2061,1978
2.0490,4067,1750,3103,1645,2061,1978
2.0696,4067,1750,3103,1645,2061,1978
2.0900,4067,1750,3103,1645,2061,1978
2.1104,4067,1750,3103,1645,2061,1978
2.1310,4067,1750,3103,1645,2061,1978
2.1512,4067,1750,3103,1645,2061,1978
2.1719,4067,1750,3103,1645,2061,1978
2.1921,4067,1750,3103,1645,2061,1978
2.2123,4067,1750,3103,1645,2061,1978
2.2328,4067,1750,3103,1645,2061,1978
2.2532,4067,1750,3103,1645,2061,1978
2.2735,4067,1750,3103,1645,2061,1978
2.2942,4067,1750,3103,1645,2061,1978
2.3145,4067,1750,3103,1645,2061,1978
2.3350,4067,1750,3103,1645,2061,1978
2.3552,4067,1750,3103,1645,2061,1978
2.3754,4067,1750,3103,1645,2061,1978
2.3959,4067,1750,3103,1645,2061,1978
2.4163,4067,1750,3103,1645,2061,1978
2.4369,4067,1750,3103,1645,2061,1978
2.4571,4067,1750,3103,1645,2061,1978
2.4771,4067,1750,3103,1645,2061,1978
2.4974,4067,1750,3103,1645,2061,1978
2.5178,4067,1750,3103,1645,2061,1978
2.5382,4067,1750,3103,1645,2061,1978
2.5585,4067,1750,3103,1645,2061,1978
2.5790,4067,1750,3103,1645,2061,1978
2.5998,4067,1750,3103,1645,2061,1978
2.6198,4067,1750,3103,1645,2061,1978
2.6402,4067,1750,3103,1645,2061,1978
2.6610,4067,1750,3103,1645,2061,1978
2.6815,4067,1750,3103,1645,2061,1978
2.7017,4067,1750,3103,1645,2061,1978
2.7224,4067,1750,3103,1645,2061,1978
2.7426,4067,1750,3103,1645,2061,1978
2.7632,4067,1750,3103,1645,2061,1978
2.7837,4067,1750,3103,1645,2061,1978
2.8041,4067,1750,3103,1645,2061,1978
2.8253,4067,1750,3103,1645,2061,1978
2.8461,4067,1750,3103,1645,2061,1978
2.8663,4067,1750,3103,1645,2061,1978
2.8869,4067,1750,3103,1645,2061,1978
2.9071,4067,1750,3103,1645,2061,1978
2.9279,4064,1750,3103,1645,2062,1978
2.9483,4058,1750,3103,1645,2062,1978
2.9688,4051,1750,3103,1645,2062,1978
2.9892,4043,1751,3103,1645,2062,1978
3.0103,4035,1751,3103,1645,2062,1978
3.0304,4028,1752,3103,1645,2062,1978
3.0507,4022,1752,3103,1645,2062,1978
3.0711,4016,1752,3103,1645,2062,1978
3.0922,4010,1752,3103,1645,2062,1978
3.1125,4004,1752,3103,1645,2062,1978
3.1329,3997,1752,3103,1645,2062,1978
3.1534,3990,1752,3103,1645,2062,1978
3.1743,3983,1752,3103,1645,2062,1978
3.1944,3977,1752,3103,1645,2062,1978
3.2146,3970,1752,3103,1645,2062,1978
3.2352,3964,1752,3103,1645,2062,1978
3.2557,3957,1752,3103,1645,2062,1978
3.2760,3952,1752,3103,1645,2062,1978
3.2962,3947,1752,3103,1645,2062,1978
3.3164,3942,1752,3103,1645,2062,1978
3.3372,3936,1752,3103,1645,2062,1978
3.3580,3930,1752,3103,1645,2062,1978
3.3784,3925,1752,3103,1645,2062,1978
3.3988,3919,1752,3103,1645,2062,1978
3.4191,3913,1752,3103,1645,2062,1978
3.4395,3906,1752,3103,1645,2062,1978
3.4595,3901,1752,3103,1645,2062,1978
3.4799,3895,1752,3103,1645,2062,1978
3.5009,3888,1752,3103,1645,2062,1978
3.5213,3882,1752,3103,1645,2062,1978
3.5424,3874,1752,3103,1645,2062,1978
3.5625,3867,1752,3103,1645,2062,1978
3.5830,3860,1752,3103,1645,2062,1978
3.6040,3854,1752,3103,1645,2062,1978
3.6245,3848,1752,3103,1645,2062,1978
3.6458,3841,1752,3103,1645,2062,1978
3.6660,3833,1752,3103,1645,2062,1978
3.6861,3826,1752,3103,1645,2062,1978
3.7065,3819,1752,3103,1645,2062,1978
3.7266,3813,1751,3103,1645,2062,1978
3.7470,3808,1751,3103,1645,2062,1978
3.7679,3803,1751,3103,1645,2062,1978
3.7880,3798,1751,3103,1645,2062,1978
3.8085,3794,1751,3103,1645,2062,1978
3.8287,3789,1752,3103,1645,2062,1978
3.8491,3785,1752,3103,1645,2062,1978
3.8692,3781,1752,3103,1645,2062,1978
3.8898,3777,1752,3103,1645,2062,1978
3.9106,3772,1752,3103,1645,2062,1978
3.9311,3767,1752,3103,1645,2062,1978
3.9514,3762,1751,3103,1645,2062,1978
3.9718,3757,1751,3103,1645,2062,1978
3.9922,3752,1751,3103,1645,2062,1978
4.0125,3746,1751,3103,1645,2062,1978
4.0330,3741,1751,3103,1645,2062,1978
4.0535,3736,1751,3103,1645,2062,1978
4.0736,3730,1750,3103,1645,2062,1978
4.0940,3724,1749,3103,1645,2062,1978
4.1145,3718,1748,3103,1645,2062,1978
4.1346,3712,1746,3103,1645,2062,1978
4.1547,3706,1745,3103,1645,2062,1978
4.1755,3701,1743,3103,1645,2062,1978
4.1963,3696,1742,3103,1645,2062,1978
4.2169,3691,1741,3103,1645,2062,1978
4.2375,3687,1739,3103,1645,2062,1978
4.2579,3683,1738,3103,1645,2062,1978
4.2783,3679,1737,3103,1645,2062,1978
